EVID ID,Filename,Date Formatted,Subject,Message ID,Domain,Email Address,File Size (KB),SHA256,SHA512,file_category,Raw URL,storage_path,ID,file_number,Modified (A),Modified (B),Fully detail clean OCR
100067,250624 - Re_ Follow-up  Formal Demand & Statement Regarding Unresolved Repairs (Unit 1803) - CAAV=8vue+yeVtRzJz1DBxxe68AwzwMvfEkHuk+1bGe4kY3W-qQ@mail.gmail.com.pdf,2025-06-24,Re_ Follow-up  Formal Demand & Statement Regarding Unresolved Repairs (Unit 1803) - CAAV=8vue+yeVtRzJz1DBxxe68AwzwMvfEkHuk+1bGe4kY3W-qQ@mail.gmail.com,,,,0,d671693ad5c653f4c44250ea2065db67cd06329a637faee111471ff2f5fd93bf,0a2abec7317586e9f4ef1c6a75de55fe357d121b74da21369ba4c1e0f1b0d0a1367a3f05d3756be5ec33a57076e18590e7e15f1638b74878edafd784c80b0b0f,Maintenance,,Root,200067,5067,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250624 - Re_ Follow-up  Formal Demand & Statement Regarding Unresolved Repairs (Unit 1803) - CAAV=8vue+yeVtRzJz1DBxxe68AwzwMvfEkHuk+1bGe4kY3W-qQ@mail.gmail.com.pdf'; Document date: 2025-06-24; Subject: Re_ Follow-up  Formal Demand & Statement Regarding Unresolved Repairs (Unit 1803) - CAAV=8vue+yeVtRzJz1DBxxe68AwzwMvfEkHuk+1bGe4kY3W-qQ@mail.gmail.com; Categorized as: Maintenance; SHA256 hash: d671693ad5c653f4c44250ea2065db67cd06329a637faee111471ff2f5fd93bf; SHA512 hash: 0a2abec7317586e9f4ef1c6a75de55fe357d121b74da21369ba4c1e0f1b0d0a1367a3f05d3756be5ec33a57076e18590e7e15f1638b74878edafd784c80b0b0f; Storage location: Root; Evidence ID: 100067; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100068,"250624 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vuu5LTNJy3nPhkZPkGCdHqdtDGGt7UyF0c8DLN5K1NPvw@mail.gmail.com.pdf",2025-06-24,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123",CAAV=8vuu5LTNJy3nPhkZPkGCdHqdtDGGt7UyF0c8DLN5K1NPvw@mail.gmail.com,mail.gmail.com,CAAV=8vuu5LTNJy3nPhkZPkGCdHqdtDGGt7UyF0c8DLN5K1NPvw@mail.gmail.com,0,627c2b9ffacc4da29de53fe5895b94107c72ca6be2bee697caa9fdbe85f218eb,7d9f50adcf5001f7e2f3b733592b1ee0147200582443f3b498c8e572b841a1296880ec01e4913493206397236c9df9c8916e738764dc5cfc571ec77e6e59d429,Document,,Root,200068,5068,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250624 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vuu5LTNJy3nPhkZPkGCdHqdtDGGt7UyF0c8DLN5K1NPvw@mail.gmail.com.pdf'; Document date: 2025-06-24; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123; Categorized as: Document; Email Message ID: CAAV=8vuu5LTNJy3nPhkZPkGCdHqdtDGGt7UyF0c8DLN5K1NPvw@mail.gmail.com; Email address: CAAV=8vuu5LTNJy3nPhkZPkGCdHqdtDGGt7UyF0c8DLN5K1NPvw@mail.gmail.com; Email domain: mail.gmail.com; SHA256 hash: 627c2b9ffacc4da29de53fe5895b94107c72ca6be2bee697caa9fdbe85f218eb; SHA512 hash: 7d9f50adcf5001f7e2f3b733592b1ee0147200582443f3b498c8e572b841a1296880ec01e4913493206397236c9df9c8916e738764dc5cfc571ec77e6e59d429; Storage location: Root; Evidence ID: 100068; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100069,"250624 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000 - ZJAAxgQMTiCsbiKTAQu1VQ@geopod-ismtpd-12.pdf",2025-06-24,"Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000",ZJAAxgQMTiCsbiKTAQu1VQ@geopod-ismtpd-12,geopod-ismtpd-12,ZJAAxgQMTiCsbiKTAQu1VQ@geopod-ismtpd-12,0,78dce8909b439eb907303c2661f700a05ca4850d9e47e542b08c8d71d470e7b9,6d21b1cdd0f589efcbe8fc111ffcb2e556e0eff553f3f5c69bde36e10810d0b0c267b3d0604d85ff1ca74c30c5bfe79765310546fbb1e5264231042f79415119,Receipt,,Root,200069,5069,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250624 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000 - ZJAAxgQMTiCsbiKTAQu1VQ@geopod-ismtpd-12.pdf'; Document date: 2025-06-24; Subject: Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000; Categorized as: Receipt; Email Message ID: ZJAAxgQMTiCsbiKTAQu1VQ@geopod-ismtpd-12; Email address: ZJAAxgQMTiCsbiKTAQu1VQ@geopod-ismtpd-12; Email domain: geopod-ismtpd-12; SHA256 hash: 78dce8909b439eb907303c2661f700a05ca4850d9e47e542b08c8d71d470e7b9; SHA512 hash: 6d21b1cdd0f589efcbe8fc111ffcb2e556e0eff553f3f5c69bde36e10810d0b0c267b3d0604d85ff1ca74c30c5bfe79765310546fbb1e5264231042f79415119; Storage location: Root; Evidence ID: 100069; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100070,250624 - Residential Tenancies Dispute Submission for RT252398  CMS_0014253156 - 22C8133778574981AFE79EFBB2AD07EA1DBE471C10EE@CASES.COURTS.VIC.GOV.AU.pdf,2025-06-24,Residential Tenancies Dispute Submission for RT252398  CMS_0014253156,22C8133778574981AFE79EFBB2AD07EA1DBE471C10EE@CASES.COURTS.VIC.GOV.AU,CASES.COURTS.VIC.GOV.AU,22C8133778574981AFE79EFBB2AD07EA1DBE471C10EE@CASES.COURTS.VIC.GOV.AU,0,15190179b1a740287b0cfbb353e81f9ae4977672328616a9584eb9b75eb1c121,98d351914c50fd14695ae9c25cebba51765d9df1cf4eba454ccd7297587545eebf8130f2c60f9f5232a54b987db9bded3c7b724fec2d7af14c2b7515e0f64c44,Document,,Root,200070,5070,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250624 - Residential Tenancies Dispute Submission for RT252398  CMS_0014253156 - 22C8133778574981AFE79EFBB2AD07EA1DBE471C10EE@CASES.COURTS.VIC.GOV.AU.pdf'; Document date: 2025-06-24; Subject: Residential Tenancies Dispute Submission for RT252398  CMS_0014253156; Categorized as: Document; Email Message ID: 22C8133778574981AFE79EFBB2AD07EA1DBE471C10EE@CASES.COURTS.VIC.GOV.AU; Email address: 22C8133778574981AFE79EFBB2AD07EA1DBE471C10EE@CASES.COURTS.VIC.GOV.AU; Email domain: CASES.COURTS.VIC.GOV.AU; SHA256 hash: 15190179b1a740287b0cfbb353e81f9ae4977672328616a9584eb9b75eb1c121; SHA512 hash: 98d351914c50fd14695ae9c25cebba51765d9df1cf4eba454ccd7297587545eebf8130f2c60f9f5232a54b987db9bded3c7b724fec2d7af14c2b7515e0f64c44; Storage location: Root; Evidence ID: 100070; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100071,250624 - VCAT RDRV account email verification code - 68599988.050a0220.1a2398.691cSMTPIN_ADDED_BROKEN@mx.google.com.pdf,2025-06-24,VCAT RDRV account email verification code,68599988.050a0220.1a2398.691cSMTPIN_ADDED_BROKEN@mx.google.com,mx.google.com,68599988.050a0220.1a2398.691cSMTPIN_ADDED_BROKEN@mx.google.com,0,69dd57ab58960e4fc9022110c6d5b1ba4a4be2012387e31134458d264dc18436,4ca1910741a0146c8c91ebdb5582a6d9393cdfcdd682a564e5ec9232b067884e3fe99949b84ea3d73e6e75dc5c9a771e245f982dd9dc982f28d78c857959016e,VCAT Document,,Root,200071,5071,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250624 - VCAT RDRV account email verification code - 68599988.050a0220.1a2398.691cSMTPIN_ADDED_BROKEN@mx.google.com.pdf'; Document date: 2025-06-24; Subject: VCAT RDRV account email verification code; Categorized as: VCAT Document; Email Message ID: 68599988.050a0220.1a2398.691cSMTPIN_ADDED_BROKEN@mx.google.com; Email address: 68599988.050a0220.1a2398.691cSMTPIN_ADDED_BROKEN@mx.google.com; Email domain: mx.google.com; SHA256 hash: 69dd57ab58960e4fc9022110c6d5b1ba4a4be2012387e31134458d264dc18436; SHA512 hash: 4ca1910741a0146c8c91ebdb5582a6d9393cdfcdd682a564e5ec9232b067884e3fe99949b84ea3d73e6e75dc5c9a771e245f982dd9dc982f28d78c857959016e; Storage location: Root; Evidence ID: 100071; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100072,250624 - You have reached us outside of business hours - k5cNctQzRsqL10qPlUK1Cw@geopod-ismtpd-6.pdf,2025-06-24,You have reached us outside of business hours,k5cNctQzRsqL10qPlUK1Cw@geopod-ismtpd-6,geopod-ismtpd-6,k5cNctQzRsqL10qPlUK1Cw@geopod-ismtpd-6,0,f5b09a6a61260971056a75d534cb7a3e9c531ebc6ba3cfc7cbd6ee933055f9e0,fcac17fba84c642e6dc94187deab82442a26ece72c666b1e8e8e10075683a9f6e1491dac0ed9d40864825dcdeac8fc20c26301e196a5663c97b26942ac4b5d33,Document,,Root,200072,5072,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250624 - You have reached us outside of business hours - k5cNctQzRsqL10qPlUK1Cw@geopod-ismtpd-6.pdf'; Document date: 2025-06-24; Subject: You have reached us outside of business hours; Categorized as: Document; Email Message ID: k5cNctQzRsqL10qPlUK1Cw@geopod-ismtpd-6; Email address: k5cNctQzRsqL10qPlUK1Cw@geopod-ismtpd-6; Email domain: geopod-ismtpd-6; SHA256 hash: f5b09a6a61260971056a75d534cb7a3e9c531ebc6ba3cfc7cbd6ee933055f9e0; SHA512 hash: fcac17fba84c642e6dc94187deab82442a26ece72c666b1e8e8e10075683a9f6e1491dac0ed9d40864825dcdeac8fc20c26301e196a5663c97b26942ac4b5d33; Storage location: Root; Evidence ID: 100072; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100073,250624-24-06-2025 - Applicant 1 - Application.pdf,2025-06-24,250624-24-06-2025 - Applicant 1 - Application,,,,0,8ed2b8db1380c0ca2d6b9d4c70eb9b274d2cbfe9c56d0ec559a4ecede412bcd2,9e2a1c1de9367a17351e90c4d555544260a83bd1b5d5fb6faa35f06fc39bc915e4c228716c0bb1d6a0b2af0c2274f055068559a68150c33d5771ab67b3f6bf47,Document,,Root,200073,5073,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250624-24-06-2025 - Applicant 1 - Application.pdf'; Document date: 2025-06-24; Subject: 250624-24-06-2025 - Applicant 1 - Application; Categorized as: Document; SHA256 hash: 8ed2b8db1380c0ca2d6b9d4c70eb9b274d2cbfe9c56d0ec559a4ecede412bcd2; SHA512 hash: 9e2a1c1de9367a17351e90c4d555544260a83bd1b5d5fb6faa35f06fc39bc915e4c228716c0bb1d6a0b2af0c2274f055068559a68150c33d5771ab67b3f6bf47; Storage location: Root; Evidence ID: 100073; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100074,250624-Receipt # 90497.pdf,2025-06-24,250624-Receipt # 90497,,,,0,56066712e47193d0fabc6910a64bc6df4fad4fded3ab63df484b18ae52c1347b,8192d512337993966cdd63279e531fd2288ac2b6e62a57022025aa68e70b923392b305b0ead28636cae8caf98454ea7f6a411683735b01a4954a18402b2d6d5e,Receipt,,Root,200074,5074,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250624-Receipt # 90497.pdf'; Document date: 2025-06-24; Subject: 250624-Receipt # 90497; Categorized as: Receipt; SHA256 hash: 56066712e47193d0fabc6910a64bc6df4fad4fded3ab63df484b18ae52c1347b; SHA512 hash: 8192d512337993966cdd63279e531fd2288ac2b6e62a57022025aa68e70b923392b305b0ead28636cae8caf98454ea7f6a411683735b01a4954a18402b2d6d5e; Storage location: Root; Evidence ID: 100074; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100075,"250625 - RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - ME2PR01MB536189A34A8FE813E4ACB5ECA97BA@ME2PR01MB5361.ausprd01.prod.outlook.com.pdf",2025-06-25,"RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123",ME2PR01MB536189A34A8FE813E4ACB5ECA97BA@ME2PR01MB5361.ausprd01.prod.outlook.com,ME2PR01MB5361.ausprd01.prod.outlook.com,ME2PR01MB536189A34A8FE813E4ACB5ECA97BA@ME2PR01MB5361.ausprd01.prod.outlook.com,0,8a3117b30524723dd4a3dbce9ac7da14d9aea5c535d887dcd50c30ee70a8d76f,a4985234774ea2bcd09df200e74700fb48745f8708609a6a79bd2adfb85770c7180d660c1c25d18b4c59e0bda7499cc91b9f425dfeea43120a36bcb5946dbf4c,Document,,Root,200075,5075,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250625 - RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - ME2PR01MB536189A34A8FE813E4ACB5ECA97BA@ME2PR01MB5361.ausprd01.prod.outlook.com.pdf'; Document date: 2025-06-25; Subject: RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123; Categorized as: Document; Email Message ID: ME2PR01MB536189A34A8FE813E4ACB5ECA97BA@ME2PR01MB5361.ausprd01.prod.outlook.com; Email address: ME2PR01MB536189A34A8FE813E4ACB5ECA97BA@ME2PR01MB5361.ausprd01.prod.outlook.com; Email domain: ME2PR01MB5361.ausprd01.prod.outlook.com; SHA256 hash: 8a3117b30524723dd4a3dbce9ac7da14d9aea5c535d887dcd50c30ee70a8d76f; SHA512 hash: a4985234774ea2bcd09df200e74700fb48745f8708609a6a79bd2adfb85770c7180d660c1c25d18b4c59e0bda7499cc91b9f425dfeea43120a36bcb5946dbf4c; Storage location: Root; Evidence ID: 100075; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100076,"250625 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - SY0PR01MB893890379D42200140E924FFD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com.pdf",2025-06-25,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123",SY0PR01MB893890379D42200140E924FFD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com,SY0PR01MB8938.ausprd01.prod.outlook.com,SY0PR01MB893890379D42200140E924FFD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com,0,9f6c3919e4eff4af868f8411ab686f61476764772ca9903c95a6a00f08131673,85c2af31dcd9e396f66c394b45783ed1c978b0bbe1db20cd4c8d1d0113d482cd28ff0614255773e3d89be002afa83eb0555c7b6f61bd8457483cc7a55376ab01,Document,,Root,200076,5076,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250625 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - SY0PR01MB893890379D42200140E924FFD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com.pdf'; Document date: 2025-06-25; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123; Categorized as: Document; Email Message ID: SY0PR01MB893890379D42200140E924FFD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com; Email address: SY0PR01MB893890379D42200140E924FFD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com; Email domain: SY0PR01MB8938.ausprd01.prod.outlook.com; SHA256 hash: 9f6c3919e4eff4af868f8411ab686f61476764772ca9903c95a6a00f08131673; SHA512 hash: 85c2af31dcd9e396f66c394b45783ed1c978b0bbe1db20cd4c8d1d0113d482cd28ff0614255773e3d89be002afa83eb0555c7b6f61bd8457483cc7a55376ab01; Storage location: Root; Evidence ID: 100076; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100077,"250625 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - SY0PR01MB8938AC30F5A6B1DB2CB9C23CD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com.pdf",2025-06-25,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123",SY0PR01MB8938AC30F5A6B1DB2CB9C23CD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com,SY0PR01MB8938.ausprd01.prod.outlook.com,SY0PR01MB8938AC30F5A6B1DB2CB9C23CD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com,0,4ae1a2f9d2ca0b6af0eeb4787f107fe9b6965c2afb45016ee9b67f083c3a63d4,34ef883ffc4934288ca5a61a697e50524849dada35e1496f5192740a7fa2dd6f937bd3cc992355f2c278024c92adf2c6fe914b2c008c1da7571474c58c3ed257,Document,,Root,200077,5077,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250625 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - SY0PR01MB8938AC30F5A6B1DB2CB9C23CD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com.pdf'; Document date: 2025-06-25; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123; Categorized as: Document; Email Message ID: SY0PR01MB8938AC30F5A6B1DB2CB9C23CD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com; Email address: SY0PR01MB8938AC30F5A6B1DB2CB9C23CD07BA@SY0PR01MB8938.ausprd01.prod.outlook.com; Email domain: SY0PR01MB8938.ausprd01.prod.outlook.com; SHA256 hash: 4ae1a2f9d2ca0b6af0eeb4787f107fe9b6965c2afb45016ee9b67f083c3a63d4; SHA512 hash: 34ef883ffc4934288ca5a61a697e50524849dada35e1496f5192740a7fa2dd6f937bd3cc992355f2c278024c92adf2c6fe914b2c008c1da7571474c58c3ed257; Storage location: Root; Evidence ID: 100077; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100078,"250626 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vvTqt9woJ+CiKB66HUYwMLnkKc67-=-UEtEpFWq_NTrGQ@mail.gmail.com.pdf",2025-06-26,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vvTqt9woJ+CiKB66HUYwMLnkKc67-=-UEtEpFWq_NTrGQ@mail.gmail.com",,,,0,9ca10370af78a2f311edf8b9ffbff06e21cc94bbd883a3b26030673d064401a6,718d01e7dff46946318b88d6e9f7260d7b1325aa34b0b70e921b0fc64ddfb431a8111204253f264772986c8d18d3112a0471150b0d472277dbbde6cc4aff08f1,Document,,Root,200078,5078,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250626 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vvTqt9woJ+CiKB66HUYwMLnkKc67-=-UEtEpFWq_NTrGQ@mail.gmail.com.pdf'; Document date: 2025-06-26; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - CAAV=8vvTqt9woJ+CiKB66HUYwMLnkKc67-=-UEtEpFWq_NTrGQ@mail.gmail.com; Categorized as: Document; SHA256 hash: 9ca10370af78a2f311edf8b9ffbff06e21cc94bbd883a3b26030673d064401a6; SHA512 hash: 718d01e7dff46946318b88d6e9f7260d7b1325aa34b0b70e921b0fc64ddfb431a8111204253f264772986c8d18d3112a0471150b0d472277dbbde6cc4aff08f1; Storage location: Root; Evidence ID: 100078; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100079,"250626 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - ME2PR01MB53610532DA8B85B21E797787A97AA@ME2PR01MB5361.ausprd01.prod.outlook.com.pdf",2025-06-26,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123",ME2PR01MB53610532DA8B85B21E797787A97AA@ME2PR01MB5361.ausprd01.prod.outlook.com,ME2PR01MB5361.ausprd01.prod.outlook.com,ME2PR01MB53610532DA8B85B21E797787A97AA@ME2PR01MB5361.ausprd01.prod.outlook.com,0,74b293a54dfdc6a76dfc543cbe6fc04a2a6174806fe2e26c41e55e51bdabd22e,42d722a2e15fcde63566d09c3a12b0d94014a01402bb86f44d690ec08a55647cd18e613a2392af7b862234fa3ad7f8a34b2361de6d31f3d988b9532f7d210488,Document,,Root,200079,5079,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250626 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - ME2PR01MB53610532DA8B85B21E797787A97AA@ME2PR01MB5361.ausprd01.prod.outlook.com.pdf'; Document date: 2025-06-26; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123; Categorized as: Document; Email Message ID: ME2PR01MB53610532DA8B85B21E797787A97AA@ME2PR01MB5361.ausprd01.prod.outlook.com; Email address: ME2PR01MB53610532DA8B85B21E797787A97AA@ME2PR01MB5361.ausprd01.prod.outlook.com; Email domain: ME2PR01MB5361.ausprd01.prod.outlook.com; SHA256 hash: 74b293a54dfdc6a76dfc543cbe6fc04a2a6174806fe2e26c41e55e51bdabd22e; SHA512 hash: 42d722a2e15fcde63566d09c3a12b0d94014a01402bb86f44d690ec08a55647cd18e613a2392af7b862234fa3ad7f8a34b2361de6d31f3d988b9532f7d210488; Storage location: Root; Evidence ID: 100079; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100080,"250626 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - SY0PR01MB89380B2BE8131492AC463717D07AA@SY0PR01MB8938.ausprd01.prod.outlook.com.pdf",2025-06-26,"Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123",SY0PR01MB89380B2BE8131492AC463717D07AA@SY0PR01MB8938.ausprd01.prod.outlook.com,SY0PR01MB8938.ausprd01.prod.outlook.com,SY0PR01MB89380B2BE8131492AC463717D07AA@SY0PR01MB8938.ausprd01.prod.outlook.com,0,61d91885d2598006b1c4fde5f407e199a81c9a5b9c5bb3e056874a50b940f0f3,dd264336440fffaf894f16cf18b2b33a3c7e9c052daf3c8a6d6b92264816fa567c16bcab8d66b6864055fb8b9e80244fec01781fe3d5f2a085a861e5b56b3ca4,Document,,Root,200080,5080,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250626 - Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123 - SY0PR01MB89380B2BE8131492AC463717D07AA@SY0PR01MB8938.ausprd01.prod.outlook.com.pdf'; Document date: 2025-06-26; Subject: Re_ RDRV - Case RT252398 - 33 Camberwell Rd, Hawthorn East, VIC, 3123; Categorized as: Document; Email Message ID: SY0PR01MB89380B2BE8131492AC463717D07AA@SY0PR01MB8938.ausprd01.prod.outlook.com; Email address: SY0PR01MB89380B2BE8131492AC463717D07AA@SY0PR01MB8938.ausprd01.prod.outlook.com; Email domain: SY0PR01MB8938.ausprd01.prod.outlook.com; SHA256 hash: 61d91885d2598006b1c4fde5f407e199a81c9a5b9c5bb3e056874a50b940f0f3; SHA512 hash: dd264336440fffaf894f16cf18b2b33a3c7e9c052daf3c8a6d6b92264816fa567c16bcab8d66b6864055fb8b9e80244fec01781fe3d5f2a085a861e5b56b3ca4; Storage location: Root; Evidence ID: 100080; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
